id;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;f17;f18;f19;f20;f21;f22;f23;f24;f25;f26;f27;f28;f29;f30;target
724;20;34,4076;2;2;1;5;4;4;4;1;8;2;2;2;2;1;1;1;1;1;38;2709;1;1;1;9;1;84;18;8,2676;1
725;2;38,0165;2;1;2;1;1;1;2;1;17;2;2;2;2;1;1;1;1;1;42;3792;1;1;1;8;1;36;13;0,0001;0
726;1;0,0382;2;1;1;1;1;2;1;1;0;3;3;3;3;1;1;1;1;1;32;3000;1;1;1;8;1;24;27;41,2806;0
727;1;34,9678;1;1;2;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;52;4500;1;1;1;14;1;99;18;16,0657;0
728;101;0,1892;1;1;1;1;1;1;2;1;8;7;7;7;7;1;2;1;1;1;28;3251;1;1;1;10;1;24;15;55,4858;1
729;2;0,9828;1;3;2;4;3;2;2;1;0;3;3;3;5;1;1;1;1;1;58;2740;1;1;1;9;1;12;18;23,8515;0
730;1;17,5023;1;1;1;1;1;1;1;1;8;1;1;1;3;1;1;1;1;1;34;3251;1;1;1;9;1;60;15;6,2729;0
731;1;47,0873;1;1;1;2;2;2;1;1;0;1;1;1;1;1;1;1;1;1;40;3000;1;1;1;7;1;12;17;7,752;0
732;1;0,0128;1;1;1;2;1;1;1;1;171;2;2;2;2;1;1;1;1;1;52;2709;1;1;1;10;1;24;15;12,5615;0
733;1;0,0125;1;1;1;1;1;1;2;1;60;2;2;2;8;1;1;1;1;1;54;2546;1;1;1;10;1;60;20;0,0001;0
734;2;0,0522;1;1;2;2;2;1;1;1;47;2;4;9;9;1;1;1;1;1;47;2208;1;1;1;12;1;60;23;4,0915;0
735;1;23,7531;4;1;1;3;2;1;1;1;19;4;4;4;5;1;1;1;1;1;44;2982;1;1;1;5;1;12;17;9,4926;1
736;1;1,3282;2;1;1;2;1;3;1;1;17;2;5;5;7;1;1;1;1;1;52;2208;1;1;1;10;1;12;23;138,4878;0
737;1;695,045;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;39;2250;1;1;1;6;1;12;18;165,5936;0
738;1;114,76;1;1;1;2;1;1;1;1;0;1;1;1;1;1;1;1;1;1;49;2635;1;1;1;12;1;60;30;8,1871;0
739;2;0,0287;1;2;2;2;3;3;1;1;47;3;16;16;16;1;2;1;1;1;52;2208;1;1;1;12;1;72;36;5,2705;0
740;1;2,3556;1;1;1;1;1;1;1;1;0;1;8;8;8;1;1;1;1;1;35;2509;1;1;1;12;1;24;16;5,6612;1
741;5;7,4802;1;1;1;3;2;4;1;1;29;1;1;3;7;1;1;1;1;1;50;3500;1;1;1;8;1;24;11;162,3103;0
742;1;12,2692;2;1;1;2;2;2;1;1;0;2;2;3;5;1;1;1;1;1;53;3600;1;1;1;10;1;12;14;2,5588;0
743;37;1078,9287;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;36;4750;1;1;1;12;1;24;8;4,6998;0
744;1;5,1702;1;1;2;2;2;2;1;1;114;1;24;24;24;1;1;1;1;1;32;4500;1;1;1;6;1;60;18;5,9597;1
745;1;0,9756;1;1;2;2;1;2;1;1;0;3;3;3;3;1;1;1;1;1;34;5418;1;1;1;9;1;24;15;0,0001;0
746;11;0,8539;1;1;2;3;2;5;1;1;117;8;14;17;23;1;1;1;1;1;55;5418;1;1;1;8;1;36;9;78,0329;0
747;21;35,7654;2;1;1;1;1;2;2;1;10;2;2;2;2;1;2;1;1;1;42;4876;1;1;1;10;1;60;10;23,9392;0
748;3;6,0809;2;1;2;1;1;4;2;1;6;2;6;6;10;1;1;1;1;1;58;5017;1;1;1;9;1;48;10;25,0241;0
749;1;21,101;1;1;1;1;1;3;1;1;110;1;1;1;12;1;1;1;1;1;42;5418;1;1;1;9;1;36;9;0,9899;0
750;2;15,0415;1;1;1;1;1;3;1;1;85;1;1;1;3;1;1;1;1;1;53;3000;1;1;1;9;1;61;17;23,5476;0
751;13;162,491;2;1;1;2;1;1;1;1;100;2;2;2;2;1;1;1;1;1;51;5418;1;1;1;13;1;60;9;12,8254;0
752;21;23,09;2;1;1;1;1;3;1;1;0;2;2;2;7;1;1;1;1;1;35;3001;1;1;1;12;1;36;23;32,0874;0
753;2;8,2049;2;1;1;3;2;1;1;1;42;2;2;9;9;1;2;1;1;1;42;2208;1;1;1;12;1;60;23;17,4552;0
754;81;75,9064;2;1;2;3;1;1;1;1;100;2;2;2;2;1;1;1;1;1;52;5418;1;1;1;7;1;60;9;152,793;0
755;81;0,0575;1;1;2;3;2;3;1;1;0;7;7;7;8;1;1;1;1;1;51;2501;1;1;1;12;1;72;20;14,1913;0
756;45;106,9289;1;1;2;2;2;1;1;1;0;1;1;1;1;1;1;1;1;1;42;3792;1;1;1;10;1;36;11;115,2063;1
757;1;22,0183;3;1;1;1;1;3;4;1;8;3;3;3;16;1;1;1;1;1;38;2934;1;1;1;9;1;24;14;40,567;0
758;1;24,2158;1;1;2;5;4;2;2;1;0;1;1;1;2;1;1;1;1;1;40;4516;1;1;1;12;1;24;11;43,1936;0
759;43;7,864;2;1;1;2;2;3;1;1;131;2;2;5;9;1;1;1;1;1;55;5418;1;1;1;7;1;24;9;130,6641;0
760;1;68,5337;2;2;1;2;2;1;2;1;0;2;2;2;2;1;1;1;1;1;42;2500;1;1;1;7;1;12;16;3,3201;0
761;4;259,069;2;2;1;1;1;1;0;1;8;2;2;2;2;1;2;1;1;1;45;5418;1;1;1;14;1;60;9;33,2311;0
762;1;38,1909;2;1;2;3;1;3;2;1;8;2;2;2;2;1;1;1;1;1;50;2438;1;1;1;10;1;24;21;0,0001;0
763;1;0,8914;1;1;1;1;1;1;1;1;146;2;2;2;8;1;1;1;1;1;43;3927;1;1;1;10;1;24;13;2,0603;0
764;1;3,8143;1;1;1;3;2;3;2;1;0;1;2;2;2;1;1;1;1;1;52;3000;1;1;1;7;1;24;17;1,8604;0
765;1;139,18;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;35;4984;1;1;1;9;1;6;10;3,5353;0
766;1;890,6494;2;1;1;1;1;1;1;1;8;2;2;2;2;1;1;1;1;1;41;5418;1;1;1;10;1;36;15;0,0001;0
767;7;27,8066;2;1;1;1;1;2;1;1;165;2;2;2;3;1;1;1;1;1;38;2249;1;1;1;12;1;24;18;177,471;0
768;1;27,9252;2;2;1;3;2;3;2;1;5;2;2;2;10;1;1;1;1;1;41;5250;1;1;1;9;1;12;10;24,6385;0
769;2;0,0447;1;1;1;1;1;1;1;1;51;4;4;5;5;1;1;1;1;1;29;6401;1;1;1;10;1;15;9;20,6404;0
770;14;28,8261;1;1;1;2;1;2;1;1;12;1;1;1;11;1;1;1;1;1;36;2509;1;1;1;12;1;60;20;111,4663;0
771;2;1,8401;2;3;2;3;2;2;3;1;0;2;4;4;4;1;1;1;1;1;40;3500;1;1;1;10;1;36;23;8,2354;1
772;18;184,0222;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;30;2990;1;1;1;10;1;60;17;8,4947;1
773;35;624,8925;2;1;1;1;1;1;1;1;0;2;2;2;2;1;1;1;1;1;31;5000;1;1;1;9;1;24;16;43,5451;1
774;1;1,094;1;1;1;1;1;1;1;1;99;1;5;5;5;1;1;1;1;1;51;3001;1;1;1;6;1;60;17;172,6539;0
775;1;0,0445;1;1;1;1;1;1;1;1;0;8;8;11;11;1;1;1;1;1;36;2500;1;1;1;12;1;60;32;0,0002;0
776;15;70,914;1;1;1;2;1;1;1;1;0;1;1;1;1;1;1;1;1;1;31;5000;1;1;1;9;1;36;10;141,753;0
777;1;23,6892;1;2;1;5;3;4;2;1;35;1;1;1;3;1;1;1;1;1;42;5833;1;1;1;9;1;60;14;19,6295;0
778;1;266,0783;2;1;2;1;1;1;2;1;0;2;2;2;2;1;1;1;1;1;33;4000;1;1;1;12;1;12;20;8,1554;0
779;7;50,3605;1;1;2;2;2;2;2;1;0;1;1;1;1;1;1;1;1;1;38;3385;1;1;1;10;1;6;12;22,7018;0
780;1;36,1392;1;1;1;2;2;4;2;1;0;1;1;1;1;1;2;1;1;1;39;5418;1;1;1;10;1;60;9;0,0001;0
781;1;0,0438;1;2;1;6;3;2;1;1;71;4;4;4;17;1;1;1;1;1;52;6000;1;1;1;10;1;60;13;27,8901;1
782;1;0,2257;1;1;1;1;1;2;2;1;0;4;4;4;4;1;1;1;1;1;34;3251;1;1;1;9;1;6;25;5,9339;0
783;7;21,4996;2;1;2;1;1;5;1;1;0;2;2;2;7;1;1;1;1;1;54;3010;1;1;1;12;1;72;27;2,9321;0
784;1;1,6025;1;1;2;1;1;7;1;1;30;1;6;6;6;1;1;1;1;1;44;3251;1;1;1;9;1;37;15;172,7797;1
785;1;0,3879;1;1;1;3;1;2;1;1;41;3;14;14;14;1;1;1;1;1;27;3500;1;1;1;9;1;36;14;15,7911;0
786;90;0,9076;1;4;1;3;2;9;1;1;171;6;6;12;16;1;4;1;1;1;28;5418;1;1;1;8;1;48;9;20,1093;0
787;1;156,891;1;1;2;2;1;1;1;1;0;1;1;1;1;1;1;1;1;1;55;3126;1;1;1;13;1;48;16;22,7303;0
788;1;12,2171;1;1;1;2;2;5;1;1;33;1;1;2;5;1;1;1;1;1;41;3251;1;1;1;10;1;12;15;4,7486;0
789;1;10,1661;1;1;2;3;2;2;1;1;294;1;1;2;2;1;1;1;1;1;38;5418;1;1;1;12;1;24;9;13,2142;0
790;1;14,2547;1;1;2;1;1;3;1;1;0;1;1;1;2;1;1;1;1;1;39;3251;1;1;1;6;1;48;25;0,0002;1
791;80;0,0196;1;1;1;2;1;2;1;1;0;2;2;2;2;1;1;1;1;1;59;5500;1;1;1;12;1;60;15;78,1662;0
792;1;28,6898;2;1;3;3;2;4;3;1;0;2;2;2;7;1;1;1;1;1;51;3000;1;1;1;10;1;12;13;138,569;0
793;1;35,0352;1;1;1;1;1;2;1;1;0;1;1;1;1;1;1;1;1;1;43;3000;1;1;1;10;1;6;17;27,9455;0
794;26;59,5094;1;1;1;3;2;2;1;1;0;1;1;1;1;1;1;1;1;1;53;2709;1;1;1;10;1;99;30;180,9864;0
795;1;21,8927;2;1;1;1;1;3;1;1;25;2;2;2;6;1;1;1;1;1;39;2492;1;1;1;12;1;12;20;13,5788;0
796;1;1,1579;2;1;1;1;1;1;1;1;12;2;4;4;4;1;1;1;1;1;34;3927;1;1;1;9;1;26;13;35,4343;0
797;91;0,0364;2;1;1;1;1;2;3;1;8;3;3;5;5;1;1;1;1;1;59;5833;1;1;1;7;1;60;14;125,7973;0
798;1;0,0558;2;2;1;1;1;5;1;1;60;6;6;6;9;1;2;1;1;1;41;4000;1;1;1;12;1;60;13;10,9785;0
799;2;0,1411;1;1;2;1;1;1;2;1;225;2;4;4;4;1;2;1;1;1;60;4876;1;1;1;10;1;72;14;2,2699;0
800;1;43,6947;1;1;1;1;1;2;1;1;0;1;1;1;1;1;1;1;1;1;54;3792;1;1;1;12;1;25;13;11,4074;0
801;1;12,1864;1;1;1;1;1;3;1;1;10;1;1;2;3;1;1;1;1;1;31;2208;1;1;1;10;1;24;36;2,4588;0
802;1;0,3517;1;1;1;2;1;2;2;1;47;2;2;3;3;1;1;1;1;1;48;2208;1;1;1;6;1;48;18;21,2551;0
803;1;20,1916;2;1;2;5;4;3;2;1;0;2;2;2;13;1;1;1;1;1;53;2500;1;1;1;12;1;36;20;1,6587;0
804;12;14,9473;2;1;2;1;1;3;1;1;99;2;2;2;3;1;1;1;1;1;44;5959;1;1;1;10;1;24;7;5,9576;0
805;1;3,0097;1;1;2;4;2;2;1;1;0;1;2;2;2;1;1;1;1;1;43;3500;1;1;1;9;1;36;14;5,2862;0
806;42;0,0285;1;1;1;1;1;4;0;1;21;14;14;17;17;1;1;1;1;1;45;3927;1;1;1;9;1;26;13;17,2607;1
807;1;0,8836;1;1;1;2;1;3;1;1;0;2;2;2;2;1;1;1;1;1;35;3500;1;1;1;12;1;36;17;3,5271;0
808;2;1165,7446;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;44;4109;1;1;1;10;1;12;12;6,3383;1
809;1;1,0164;2;1;1;1;1;1;1;1;3;2;3;3;3;1;1;1;1;1;43;5000;1;1;1;10;1;60;16;0,0002;1
810;2;1,4615;1;1;2;1;1;1;2;1;0;1;8;8;8;1;1;1;1;1;48;4000;1;1;1;7;1;60;17;0,0002;0
811;31;20,7374;2;1;1;1;1;3;1;1;0;2;2;2;9;1;1;1;1;1;35;2509;1;1;1;12;1;127;24;26,3158;0
812;7;3,9984;4;1;1;1;1;1;1;1;0;4;6;6;6;1;1;1;1;1;58;5000;1;1;1;9;1;25;16;19,6139;1
813;1;103,3607;2;1;1;3;1;1;0;1;0;2;2;2;2;1;1;1;1;1;40;2709;1;1;1;5;1;36;18;9,322;0
814;2;26,4643;2;2;3;2;1;3;1;1;135;2;2;2;15;1;3;1;1;1;55;5853;1;1;1;11;1;60;14;130,7668;0
815;1;28,294;1;1;1;1;1;2;1;1;0;1;1;1;4;1;1;1;1;1;47;3261;1;1;1;10;1;12;25;0,0001;0
816;1;0,8005;1;1;1;1;1;2;1;1;8;3;3;3;3;1;1;1;1;1;58;5870;1;1;1;12;1;12;7;19,017;0
817;1;0,148;2;1;1;2;3;3;1;1;8;10;10;10;10;1;1;1;1;1;44;2711;1;1;1;10;1;36;18;3,3275;0
818;3;53,6139;2;1;2;1;1;2;1;1;0;2;2;2;2;1;1;1;1;1;47;3638;1;1;1;10;1;26;14;178,3614;0
819;2;27,9665;1;1;3;2;1;1;1;1;0;1;1;1;2;1;1;1;1;1;27;2500;1;1;1;9;1;24;20;0,0001;0
820;1;512,1281;2;1;1;1;1;1;1;1;0;2;2;2;2;1;1;1;1;1;57;2200;1;1;1;12;1;78;36;0,0001;0
821;2;71,1712;1;1;2;2;1;1;1;1;0;1;1;1;1;1;2;1;1;1;37;5000;1;1;1;12;1;24;10;5,3182;0
822;1;0,1233;1;1;1;1;1;2;1;1;0;2;2;2;2;1;1;1;1;1;48;5435;1;1;1;12;1;24;15;0,0002;0
823;24;4,0252;2;1;1;1;1;2;1;1;67;2;8;8;8;1;1;1;1;1;52;2500;1;1;1;9;1;36;20;13,5598;1
824;31;0,1208;1;2;2;3;2;4;2;1;42;7;7;7;7;1;1;1;1;1;51;2500;1;1;1;10;1;36;16;34,3254;0
825;2;18,0348;1;1;2;1;1;1;1;1;20;1;1;1;3;1;1;1;1;1;36;3000;1;1;1;10;1;24;17;3,2965;0
826;1;1,9365;1;1;1;1;1;1;1;1;0;1;2;2;2;1;1;1;1;1;49;3000;1;1;1;10;1;12;17;14,921;0
827;1;56,2951;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;52;3010;1;1;1;7;1;91;20;3,2448;0
828;1;2,0851;1;1;1;1;1;1;1;1;31;1;15;18;20;1;1;1;1;1;41;3927;1;1;1;10;1;26;13;65,3039;0
829;16;3,0252;1;1;1;2;1;3;1;1;5;1;5;6;6;1;1;1;1;1;35;2899;1;1;1;10;1;19;26;90,5478;0
830;1;0,0561;1;1;1;1;1;3;2;1;0;7;7;7;7;1;1;1;1;1;37;3251;1;1;1;10;1;99;25;0,0001;0
831;1;0,0615;1;1;1;1;1;1;1;1;0;2;2;2;2;1;1;1;1;1;41;5500;1;1;1;10;1;24;9;35,986;0
832;1;0,3365;2;1;3;3;2;2;2;1;13;13;13;13;13;1;1;1;1;1;49;4500;1;1;1;9;1;60;11;4,9358;0
833;6;51,0314;4;1;1;3;3;2;2;1;0;4;4;4;4;1;1;1;1;1;40;3792;1;1;1;12;1;70;21;0,0001;0
834;3;1,4775;1;1;2;1;1;4;1;1;34;1;10;11;11;1;1;1;1;1;55;4000;1;1;1;10;1;12;13;0,0001;0
835;20;72,0109;2;2;1;1;1;1;1;1;0;2;2;2;2;1;2;1;1;1;46;3001;1;1;1;10;1;12;27;110,0702;0
836;1;0,1637;3;1;2;1;1;4;1;1;0;4;4;4;4;1;1;1;1;1;51;5417;1;1;1;6;1;99;9;9,7504;0
837;1;21,3114;1;1;2;4;2;1;1;1;0;1;1;1;8;1;3;1;1;1;36;2500;1;1;1;9;1;24;20;0,0002;0
838;1;0,0477;1;1;2;3;3;1;1;1;9;9;12;12;14;1;1;1;1;1;38;4063;1;1;1;7;1;36;20;51,3837;0
839;1;0,4082;1;1;2;6;2;2;1;1;0;2;2;2;2;1;1;1;1;1;52;2709;1;1;1;13;1;24;15;28,8591;0
840;1;0,0325;1;1;1;1;1;1;1;1;0;2;2;2;2;1;1;1;1;1;33;5418;1;1;1;10;1;24;9;6,4606;0
841;17;50,8888;2;1;2;2;2;3;1;1;0;2;2;2;2;1;1;1;1;1;43;3001;1;1;1;9;1;24;17;126,1494;0
842;1;8,0927;2;1;2;3;2;2;1;1;31;2;2;31;31;1;1;1;1;1;31;4250;1;1;1;8;1;72;12;0,0001;0
843;1;9,0127;1;1;4;6;1;2;2;1;1;1;1;3;17;1;1;1;1;1;51;2500;1;1;1;12;1;60;20;0,0002;1
844;2;9,5596;2;2;2;3;3;1;4;1;4;2;2;4;4;1;2;1;1;1;37;3000;1;1;1;8;1;6;13;7,7184;0
845;1;187,6888;1;2;1;4;1;1;4;1;0;1;1;1;1;1;1;1;1;1;52;3500;1;1;1;10;1;36;11;4,0731;1
846;80;3,4685;2;1;1;5;1;3;1;1;26;2;12;12;13;1;1;1;1;1;54;3792;1;1;1;10;1;12;13;187,4967;1
847;1;77,2742;1;1;3;2;2;1;1;1;0;1;1;1;1;1;2;1;1;1;33;4063;1;1;1;10;1;24;12;2,5196;0
848;1;53,1728;3;3;2;5;3;2;3;1;0;3;3;3;3;1;1;1;1;1;54;2750;1;1;1;9;1;24;15;3,3535;0
849;18;0,0959;3;1;1;1;1;1;1;1;13;4;4;4;4;1;1;1;1;1;31;4252;1;1;1;13;1;12;12;14,5443;1
850;1;0,1605;2;1;1;1;1;2;1;1;0;3;3;3;8;1;1;1;1;1;38;3000;1;1;1;7;1;48;17;12,6323;0
851;18;0,0121;1;4;5;7;3;5;2;1;28;2;2;3;7;1;1;1;1;1;28;3500;1;1;1;10;1;12;14;168,4446;1
852;4;28,2385;2;1;1;2;1;1;1;1;8;2;2;2;3;1;1;1;1;1;54;4334;1;1;1;13;1;6;9;4,3111;0
853;1;0,162;1;1;1;1;1;2;1;1;0;2;2;2;2;1;1;1;1;1;48;3502;1;1;1;6;1;12;14;6,6426;1
854;60;0,0194;1;1;1;3;1;1;1;1;18;6;6;6;6;1;1;1;1;1;44;3261;1;1;1;13;1;24;25;25,4151;0
855;1;54,2181;2;1;2;2;2;4;1;1;0;2;2;2;2;1;1;1;1;1;40;2500;1;1;1;12;1;12;20;4,7579;0
856;1;0,1257;1;1;1;1;1;4;2;1;15;5;6;6;10;1;1;1;1;1;34;5870;1;1;1;7;1;24;9;67,7962;0
857;1;0,6372;1;1;1;1;1;2;1;1;25;9;9;9;11;1;1;1;1;1;36;2501;1;1;1;10;1;69;32;4,285;1
858;19;32,5144;2;1;2;6;1;4;1;1;0;2;2;2;2;1;1;1;1;1;34;2500;1;1;1;9;1;10;20;19,0638;1
859;1;0,0115;2;1;1;1;1;1;1;1;8;7;7;8;8;1;1;1;1;1;48;3251;1;1;1;10;1;24;25;8,7535;0
860;92;20,0786;2;1;1;5;2;3;1;1;14;2;2;2;28;1;1;1;1;1;27;2501;1;1;1;8;1;60;20;78,556;1
861;1;98,2974;2;1;2;2;2;1;1;1;0;2;2;2;2;1;1;1;1;1;56;2410;1;1;1;9;1;127;17;83,6889;0
862;1;0,0627;1;1;1;1;1;2;1;1;115;6;6;6;6;1;1;1;1;1;42;3500;1;1;1;12;1;36;14;3,5098;0
863;1;0,0889;2;1;1;1;1;1;2;1;8;8;9;20;26;1;1;1;1;1;57;3500;1;1;1;10;1;36;17;0,0001;0
864;14;117,3715;2;2;1;5;1;1;4;1;0;2;2;2;2;1;1;1;1;1;42;3602;1;1;1;12;1;60;14;14,4865;0
865;48;39,9778;4;2;3;3;3;3;2;1;39;4;4;4;4;1;1;1;1;1;58;4876;1;1;1;9;1;6;10;29,3246;0
866;53;14,1716;2;1;1;1;1;3;1;1;8;2;2;2;3;1;1;1;1;1;30;4334;1;1;1;7;1;26;12;11,5092;1
867;1;72,2449;2;1;1;4;2;1;1;1;0;2;2;2;2;1;1;1;1;1;53;3251;1;1;1;12;1;24;12;5,3724;0
868;1;106,3235;1;1;2;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;43;3000;1;1;1;10;1;36;27;95,9237;1
869;1;1,6211;2;1;2;3;3;3;1;1;35;2;5;5;8;1;1;1;1;1;58;2709;1;1;1;9;1;24;18;0,0001;0
870;1;0,0128;2;2;1;7;3;1;1;1;8;12;12;17;18;1;1;1;1;1;41;3251;1;1;1;12;1;60;18;2,4773;0
871;1;0,0344;1;1;1;1;1;1;1;1;49;5;5;5;5;1;1;1;1;1;38;3500;1;1;1;10;1;36;14;24,3227;0
872;2;0,0209;1;1;2;1;1;1;1;1;125;2;2;2;2;1;1;1;1;1;48;2440;1;1;1;10;1;60;20;0,0001;1
873;24;52,7681;2;2;1;2;2;2;1;1;117;2;2;2;2;1;1;1;1;1;43;5418;1;1;1;9;1;48;7;15,7495;0
874;2;172,4622;3;1;1;1;1;1;1;1;0;3;3;3;3;1;1;1;1;1;30;3010;1;1;1;10;1;6;27;56,3677;0
875;16;3,7391;2;1;1;2;1;2;1;1;0;2;3;3;3;1;1;1;1;1;30;3500;1;1;1;7;1;48;11;131,8897;0
876;1;304,1863;1;1;1;2;2;1;1;1;0;1;1;1;1;1;1;1;1;1;37;3502;1;1;1;9;1;12;14;3,6829;0
877;1;0,4565;1;1;1;1;1;1;1;1;0;9;9;9;9;1;1;1;1;1;40;3000;1;1;1;9;1;99;13;3,6829;0
878;1;6,3314;3;1;1;3;1;2;1;1;5;3;4;8;25;1;1;1;1;1;45;4000;1;1;1;11;1;12;13;38,0445;0
879;4;5,8875;3;1;4;6;3;2;3;1;0;3;6;9;9;1;2;1;1;1;30;4166;1;1;1;6;1;24;12;7,3388;0
880;1;13,301;1;1;2;3;3;1;1;1;0;1;1;2;2;1;1;1;1;1;43;5418;1;1;1;8;1;36;15;39,052;0
881;85;19,312;2;1;1;1;1;2;0;1;0;2;2;2;5;1;1;1;1;1;44;6500;1;1;1;10;1;60;8;30,7999;0
882;16;0,4506;1;2;1;1;2;4;1;1;22;5;11;11;11;1;2;1;1;1;37;3500;1;1;1;10;1;96;14;16,425;1
883;2;71,0046;8;1;2;1;1;1;1;1;0;8;8;8;8;1;1;1;1;1;36;2800;1;1;1;12;1;9;18;0,0001;0
884;1;350,8184;2;1;1;2;2;1;2;1;0;2;2;2;2;1;1;1;1;1;52;3500;1;1;1;8;1;72;14;0,0001;0
885;1;0,0388;1;1;1;2;2;2;1;1;0;5;5;5;5;1;1;1;1;1;54;4000;1;1;1;10;1;27;20;8,4175;1
886;1;6,2898;1;1;1;2;2;2;1;1;28;1;2;2;2;1;1;1;1;1;58;2375;1;1;1;12;1;60;34;199,2006;0
887;1;0,011;1;1;1;2;1;3;1;1;49;4;4;4;6;1;1;1;1;1;53;3000;1;1;1;10;1;96;27;2,2383;0
888;1;17,5873;2;1;2;2;2;1;1;1;0;2;2;2;3;1;1;1;1;1;43;5001;1;1;1;10;1;60;10;0,0002;0
889;1;87,3275;2;1;2;2;1;1;1;1;0;2;2;2;2;1;2;1;1;1;33;2350;1;1;1;8;1;72;34;88,5275;0
890;1;671,1311;2;1;1;1;1;1;1;1;0;2;2;2;2;1;1;1;1;1;37;3638;1;1;1;10;1;26;14;0,0001;0
891;1;1,3266;1;2;1;5;3;2;2;1;39;1;2;2;2;1;1;1;1;1;37;4876;1;1;1;12;1;60;10;2,5987;0
892;7;93,1265;1;1;1;2;1;1;2;1;0;1;1;1;1;1;1;1;1;1;32;4876;1;1;1;10;1;60;10;9,9083;0
893;1;1,1167;1;1;1;1;1;1;1;1;0;1;2;2;2;1;1;1;1;1;45;3251;1;1;1;10;1;27;23;12,4532;0
894;1;33,0419;1;1;1;1;1;2;1;1;0;1;1;1;1;1;1;1;1;1;39;4000;1;1;1;10;1;36;13;104,8327;0
895;1;0,1718;2;1;1;2;2;1;1;1;13;4;4;4;4;1;1;1;1;1;37;5634;1;1;1;9;1;36;14;2,7828;0
896;1;13,1418;1;3;1;5;1;3;1;1;11;1;1;2;2;1;3;1;1;1;47;3610;1;1;1;10;1;19;17;0,0001;0
897;1;1,8552;4;1;1;1;1;1;1;1;0;4;5;5;5;1;1;1;1;1;35;2500;1;1;1;7;1;60;32;64,5324;0
898;5;6,6429;2;1;1;2;2;2;1;1;0;2;3;3;3;1;1;1;1;1;32;5000;1;1;1;12;1;60;16;11,1518;1
899;1;4,9261;3;1;1;1;1;2;1;1;100;3;6;6;6;1;1;1;1;1;34;6000;1;1;1;12;1;36;13;3,1132;1
900;2;1319,5491;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;27;3000;1;1;1;12;1;24;23;9,6889;1
901;11;270,5635;2;1;1;2;2;1;1;1;8;2;2;2;2;1;1;1;1;1;45;5255;1;1;1;9;1;60;10;0,0001;0
902;2;3,2377;1;1;2;1;1;2;1;1;56;1;3;3;6;1;2;1;1;1;52;2500;1;1;1;6;1;24;32;3,0591;0
903;1;13,035;2;2;2;2;1;4;2;1;117;2;2;5;5;1;1;1;1;1;54;5959;1;1;1;9;1;36;8;0,0001;0
904;25;92,7514;7;1;1;1;1;1;1;1;0;7;7;7;7;1;1;1;1;1;54;4000;1;1;1;12;1;72;20;20,8364;0
905;81;0,0192;1;1;2;7;2;5;1;1;22;6;18;21;21;1;1;1;1;1;51;5283;1;1;1;11;1;24;9;35,6294;0
906;1;0,1638;4;1;1;1;1;1;1;1;30;6;6;6;6;1;1;1;1;1;42;2709;1;1;1;9;1;24;18;22,8892;1
907;2;0,0806;1;3;2;4;3;2;2;1;121;3;8;9;17;1;1;1;1;1;54;4516;1;1;1;10;1;60;18;3,5439;0
908;1;272,0907;2;1;1;2;2;1;1;1;0;2;2;2;2;1;1;1;1;1;39;3625;1;1;1;9;1;24;14;0,0001;0
909;9;3,7145;1;1;1;3;2;4;1;1;99;1;14;14;39;1;1;1;1;1;28;2492;1;1;1;12;1;60;32;197,0032;0
910;10;158,7324;1;1;1;2;2;1;1;1;0;1;1;1;1;1;1;1;1;1;33;3500;1;1;1;10;1;48;14;91,8862;0
911;1;9,8382;1;1;1;1;1;2;1;1;0;1;1;2;2;1;1;1;1;1;33;2709;1;1;1;9;1;12;18;22,82;1
912;6;0,1777;1;1;3;7;6;4;3;1;150;2;7;25;39;1;1;1;1;1;56;5001;1;1;1;10;1;6;8;5,0256;0
913;1;0,9094;1;1;1;3;2;1;1;1;0;2;2;2;2;1;1;1;1;1;51;3000;1;1;1;8;1;99;17;9,4721;0
914;1;195,3218;2;1;1;2;2;1;1;1;8;2;2;2;2;1;1;1;1;1;38;5418;1;1;1;7;1;24;9;3,6566;0
915;2;21,4068;2;1;2;2;1;4;1;1;34;2;2;2;3;1;1;1;1;1;42;5075;1;1;1;6;1;42;10;185,3013;0
916;1;71,6547;2;1;1;2;3;1;1;1;0;2;2;2;2;1;1;1;1;1;45;4000;1;1;1;12;1;24;13;4,3107;0
917;60;2,2336;2;3;1;4;2;2;1;1;8;2;5;5;5;1;1;1;1;1;58;6321;1;1;1;12;1;60;8;181,8837;0
918;3;21,0266;2;1;1;4;1;4;1;1;0;2;2;2;3;1;1;1;1;1;44;5418;1;1;1;8;1;36;15;11,2057;0
919;2;18,2389;2;1;4;6;2;2;3;1;61;2;2;2;6;1;3;1;1;1;38;3624;1;1;1;12;1;24;14;4,2032;1
